customer_id,first_name,last_name,email,age,gender,city,state,signup_date,customer_segment,loyalty_tier
CUST02784,Margaret,Wilson,jennifer.white573@email.com,56,M,Philadelphia,TX,2020-08-25,Unknown,Platinum
CUST02785,Susan,Anderson,patricia.moore598@email.com,54,M,San Diego,CA,2023-04-05,Unknown,Silver
CUST02786,Robert,Hernandez,william.taylor742@email.com,31,M,Charlotte,IL,2023-10-31,Unknown,Bronze
CUST02787,Anthony,Smith,lisa.sanchez909@email.com,26,M,San Diego,TX,2024-05-30,Unknown,Bronze
CUST02788,Daniel,Lee,barbara.jones6@email.com,27,M,Los Angeles,CA,2024-08-19,Unknown,Bronze
CUST02789,Joseph,Williams,daniel.jackson548@email.com,24,F,Austin,NC,2020-07-19,Unknown,Gold
CUST02790,John,Taylor,robert.brown793@email.com,45,F,Dallas,TX,2022-01-15,Unknown,Bronze
CUST02791,Mary,Ramirez,james.lopez526@email.com,63,M,San Jose,NY,2020-08-19,Unknown,Silver
CUST02792,Karen,Jackson,richard.lewis330@email.com,42,M,Jacksonville,CA,2024-01-09,Unknown,Platinum
CUST02793,Robert,Wilson,barbara.thomas773@email.com,63,M,Jacksonville,TX,2021-12-24,Unknown,Platinum
CUST02794,Joseph,Perez,lisa.wilson709@email.com,74,F,Jacksonville,AZ,2023-12-12,Unknown,Bronze
CUST02795,Daniel,Robinson,karen.ramirez600@email.com,45,M,Columbus,NY,2023-03-23,Unknown,Bronze
CUST02796,Charles,Thompson,lisa.harris538@email.com,19,F,Philadelphia,TX,2023-10-23,Unknown,Gold
CUST02797,Nancy,Davis,emily.thomas60@email.com,34,M,San Antonio,NY,2021-12-25,Unknown,Silver
CUST02798,Donald,Gonzalez,sarah.lopez75@email.com,69,M,Chicago,CA,2020-03-27,Unknown,Gold
CUST02799,Anthony,Clark,michael.lopez448@email.com,21,M,Houston,AZ,2024-04-02,Unknown,Gold
CUST02800,John,Martin,margaret.jones902@email.com,30,M,Philadelphia,OH,2021-12-03,Unknown,Silver
CUST02801,Thomas,Williams,charles.moore592@email.com,35,M,San Antonio,TX,2022-03-30,Unknown,Bronze
CUST02802,Thomas,Jones,matthew.hernandez485@email.com,20,M,Philadelphia,FL,2020-02-23,Unknown,Silver
CUST02803,Michael,Rodriguez,william.williams126@email.com,68,M,Phoenix,PA,2024-10-17,Unknown,Silver
CUST02804,Mary,Lewis,lisa.garcia324@email.com,54,F,Columbus,NY,2022-12-01,Unknown,Bronze
CUST02805,Emily,Garcia,mary.lopez735@email.com,50,M,Jacksonville,CA,2023-10-04,Unknown,Gold
CUST02806,Karen,Harris,anthony.lee336@email.com,58,M,Los Angeles,TX,2023-06-07,Unknown,Platinum
CUST02807,James,Perez,jennifer.perez334@email.com,41,M,Jacksonville,CA,2022-01-11,Unknown,Bronze
CUST02808,Michael,Johnson,richard.rodriguez199@email.com,25,F,Charlotte,AZ,2021-11-24,Unknown,Platinum
CUST02809,Lisa,Gonzalez,mary.jones242@email.com,52,F,Charlotte,TX,2021-03-11,Unknown,Silver
CUST02810,Patricia,Jones,sarah.johnson227@email.com,19,F,San Antonio,TX,2023-03-10,Unknown,Gold
CUST02811,Patricia,Ramirez,karen.lopez451@email.com,50,M,Phoenix,AZ,2023-08-04,Unknown,Bronze
CUST02812,Jennifer,Clark,sarah.garcia204@email.com,29,M,Jacksonville,FL,2023-09-07,Unknown,Bronze
CUST02813,Jane,Harris,charles.martinez830@email.com,39,M,Dallas,IL,2021-08-16,Unknown,Bronze
CUST02814,Patricia,Davis,john.taylor272@email.com,30,F,Fort Worth,TX,2021-03-17,Unknown,Bronze
CUST02815,William,Thompson,william.harris949@email.com,27,F,Austin,TX,2020-06-15,Unknown,Bronze
CUST02816,Michael,Smith,william.clark887@email.com,34,F,Houston,PA,2021-07-19,Unknown,Gold
CUST02817,Daniel,Martin,william.lopez119@email.com,60,F,Columbus,TX,2024-01-26,Unknown,Silver
CUST02818,Karen,Lopez,william.anderson834@email.com,22,M,San Jose,CA,2024-01-19,Unknown,Platinum
CUST02819,Lisa,Thompson,james.hernandez520@email.com,74,M,Jacksonville,OH,2020-03-13,Unknown,Silver
CUST02820,Linda,Hernandez,matthew.garcia693@email.com,26,M,Los Angeles,TX,2021-12-25,Unknown,Bronze
CUST02821,Jane,Miller,elizabeth.miller355@email.com,30,M,San Antonio,CA,2024-09-02,Unknown,Silver
CUST02822,Emily,Anderson,lisa.moore625@email.com,69,F,San Antonio,TX,2022-08-05,Unknown,Platinum
CUST02823,Nancy,Perez,james.johnson825@email.com,40,M,New York,CA,2020-09-26,Unknown,Silver
CUST02824,Daniel,White,daniel.clark632@email.com,47,Other,Austin,NC,2020-08-06,Unknown,Bronze
CUST02825,Donald,Hernandez,charles.miller415@email.com,60,F,Columbus,IL,2024-07-29,Unknown,Platinum
CUST02826,Karen,Lewis,barbara.davis398@email.com,72,M,Fort Worth,TX,2021-06-30,Unknown,Bronze
CUST02827,Anthony,Perez,robert.ramirez757@email.com,21,M,Phoenix,TX,2024-08-08,Unknown,Silver
CUST02828,Mary,Sanchez,nancy.clark868@email.com,38,F,Chicago,CA,2023-04-21,Unknown,Silver
CUST02829,David,Thomas,thomas.jones428@email.com,60,M,Dallas,TX,2023-01-06,Unknown,Bronze
CUST02830,Jane,Williams,william.sanchez916@email.com,26,M,Dallas,CA,2020-11-03,Unknown,Bronze
CUST02831,Linda,Martin,richard.harris348@email.com,24,M,San Antonio,NC,2024-11-23,Unknown,Platinum
CUST02832,David,Wilson,barbara.martin105@email.com,33,M,Jacksonville,TX,2023-09-13,Unknown,Platinum
CUST02833,Joseph,Williams,sarah.lee27@email.com,40,F,Dallas,FL,2021-02-24,Unknown,Silver
CUST02834,Mary,Smith,lisa.smith273@email.com,40,M,Jacksonville,TX,2023-06-13,Unknown,Bronze
CUST02835,Sarah,Sanchez,anthony.rodriguez340@email.com,48,F,Los Angeles,TX,2022-04-28,Unknown,Bronze
CUST02836,Joseph,Lee,richard.johnson544@email.com,74,F,Austin,NC,2024-05-31,Unknown,Bronze
CUST02837,James,Anderson,richard.rodriguez542@email.com,22,M,San Jose,NC,2022-06-04,Unknown,Silver
CUST02838,Linda,Smith,elizabeth.garcia316@email.com,23,F,San Diego,TX,2021-04-06,Unknown,Bronze
CUST02839,Matthew,Taylor,john.ramirez761@email.com,68,M,San Jose,FL,2021-08-07,Unknown,Bronze
CUST02840,Emily,Johnson,david.williams676@email.com,18,F,San Jose,CA,2024-04-11,Unknown,Silver
CUST02841,Patricia,Lewis,john.wilson201@email.com,65,M,San Jose,PA,2022-07-04,Unknown,Gold
CUST02842,Barbara,Martin,margaret.white644@email.com,45,M,Fort Worth,PA,2020-02-07,Unknown,Gold
CUST02843,Mary,Garcia,barbara.wilson217@email.com,35,M,New York,TX,2024-11-24,Unknown,Silver
CUST02844,Mark,Davis,sarah.harris202@email.com,41,F,Chicago,TX,2021-03-01,Unknown,Gold
CUST02845,James,Lewis,michael.thompson647@email.com,30,M,San Diego,TX,2024-06-09,Unknown,Bronze
CUST02846,Richard,Thomas,jennifer.gonzalez708@email.com,50,M,Austin,TX,2021-03-09,Unknown,Silver
CUST02847,Daniel,Jackson,barbara.hernandez57@email.com,27,M,San Diego,NY,2023-10-14,Unknown,Gold
CUST02848,Matthew,Smith,sarah.white142@email.com,24,M,Columbus,TX,2022-11-20,Unknown,Gold
CUST02849,James,Williams,barbara.davis736@email.com,54,F,San Jose,TX,2020-07-23,Unknown,Silver
CUST02850,Matthew,Ramirez,mark.martinez165@email.com,49,F,San Diego,NC,2021-12-05,Unknown,Silver
CUST02851,Linda,Williams,matthew.miller716@email.com,62,F,Austin,NY,2022-01-11,Unknown,Platinum
CUST02852,Joseph,Jones,anthony.williams90@email.com,39,M,Charlotte,NC,2023-04-19,Unknown,Silver
CUST02853,Daniel,Clark,sarah.martinez228@email.com,33,M,Jacksonville,TX,2024-11-15,Unknown,Silver
CUST02854,Nancy,Lopez,joseph.lewis842@email.com,41,F,Austin,PA,2020-02-09,Unknown,Gold
CUST02855,Joseph,Lopez,daniel.robinson246@email.com,69,F,San Antonio,TX,2022-04-20,Unknown,Bronze
CUST02856,Anthony,Martin,linda.anderson403@email.com,71,M,Los Angeles,TX,2023-12-17,Unknown,Silver
CUST02857,Sarah,Gonzalez,donald.martin435@email.com,31,F,Chicago,CA,2022-06-24,Unknown,Platinum
CUST02858,James,Martin,barbara.sanchez172@email.com,28,F,Dallas,TX,2023-03-26,Unknown,Bronze
CUST02859,Charles,Rodriguez,anthony.thomas961@email.com,36,M,Los Angeles,FL,2020-06-16,Unknown,Bronze
CUST02860,Joseph,Miller,linda.johnson56@email.com,40,F,Fort Worth,TX,2024-08-20,Unknown,Silver
CUST02861,Sarah,Brown,joseph.miller284@email.com,51,M,San Antonio,IL,2021-10-03,Unknown,Bronze
CUST02862,Daniel,Jackson,john.jones618@email.com,57,F,New York,CA,2023-01-10,Unknown,Silver
CUST02863,Richard,Perez,susan.lee612@email.com,30,F,Chicago,TX,2024-08-18,Unknown,Bronze
CUST02864,Susan,Jackson,patricia.gonzalez833@email.com,56,M,Fort Worth,TX,2021-11-17,Unknown,Silver
CUST02865,Charles,Garcia,linda.thompson86@email.com,61,M,Columbus,TX,2021-08-22,Unknown,Silver
CUST02866,Jane,Clark,linda.jackson79@email.com,45,Other,New York,TX,2020-04-11,Unknown,Silver
CUST02867,Patricia,Gonzalez,karen.wilson948@email.com,57,F,Philadelphia,NY,2022-01-29,Unknown,Bronze
CUST02868,Donald,Hernandez,jennifer.lee575@email.com,33,M,Houston,OH,2021-12-18,Unknown,Bronze
CUST02869,Sarah,Gonzalez,mary.ramirez833@email.com,67,F,New York,AZ,2020-03-29,Unknown,Bronze
CUST02870,Linda,Gonzalez,daniel.taylor873@email.com,68,F,Phoenix,NC,2020-12-10,Unknown,Silver
CUST02871,Daniel,Ramirez,matthew.jackson697@email.com,45,M,Columbus,CA,2022-03-10,Unknown,Bronze
CUST02872,Elizabeth,Harris,barbara.ramirez71@email.com,21,M,Houston,AZ,2023-08-26,Unknown,Gold
CUST02873,Patricia,Perez,william.perez666@email.com,45,F,Columbus,NY,2021-08-30,Unknown,Gold
CUST02874,Mark,Ramirez,daniel.lopez71@email.com,74,M,Austin,NY,2024-01-03,Unknown,Bronze
CUST02875,Donald,Martin,patricia.anderson591@email.com,29,M,San Jose,IL,2020-06-07,Unknown,Bronze
CUST02876,Joseph,Anderson,emily.lee910@email.com,33,F,Columbus,TX,2023-02-11,Unknown,Bronze
CUST02877,Nancy,Lee,jane.davis639@email.com,70,F,Austin,TX,2021-06-19,Unknown,Silver
CUST02878,Michael,Gonzalez,richard.thompson966@email.com,71,M,San Jose,PA,2020-06-11,Unknown,Bronze
CUST02879,Lisa,Perez,david.jones505@email.com,66,M,Los Angeles,TX,2020-10-12,Unknown,Bronze
CUST02880,Linda,Hernandez,john.rodriguez774@email.com,53,F,Fort Worth,TX,2022-05-14,Unknown,Bronze
CUST02881,Jennifer,Jackson,elizabeth.sanchez382@email.com,37,F,San Antonio,TX,2020-02-24,Unknown,Platinum
CUST02882,Sarah,Davis,robert.rodriguez37@email.com,43,F,Jacksonville,IL,2021-07-29,Unknown,Silver
CUST02883,Margaret,Martin,patricia.jones520@email.com,73,M,Charlotte,AZ,2020-02-02,Unknown,Gold
CUST02884,Barbara,Davis,robert.gonzalez397@email.com,73,F,San Diego,AZ,2021-07-11,Unknown,Bronze
CUST02885,Jane,Martinez,lisa.hernandez860@email.com,43,F,Houston,FL,2021-12-31,Unknown,Bronze
CUST02886,Thomas,Sanchez,karen.moore825@email.com,39,M,Dallas,OH,2022-09-19,Unknown,Bronze
CUST02887,Richard,Thomas,charles.garcia288@email.com,73,M,Chicago,CA,2022-03-11,Unknown,Platinum
CUST02888,Sarah,Jackson,susan.johnson461@email.com,26,F,Fort Worth,TX,2020-07-14,Unknown,Bronze
CUST02889,Karen,Sanchez,matthew.harris732@email.com,22,M,Philadelphia,TX,2024-11-23,Unknown,Silver
CUST02890,Anthony,Thompson,karen.hernandez801@email.com,34,M,Austin,NC,2021-03-23,Unknown,Bronze
CUST02891,Margaret,Hernandez,jessica.johnson158@email.com,66,M,Columbus,PA,2024-11-06,Unknown,Gold
CUST02892,James,Gonzalez,thomas.davis34@email.com,51,M,Charlotte,TX,2024-06-02,Unknown,Bronze
CUST02893,Robert,Ramirez,emily.perez325@email.com,19,M,Columbus,TX,2022-07-13,Unknown,Silver
CUST02894,Mary,Rodriguez,linda.davis691@email.com,70,M,San Antonio,OH,2020-04-01,Unknown,Platinum
CUST02895,Jennifer,Martin,linda.gonzalez474@email.com,72,F,San Antonio,CA,2021-08-30,Unknown,Silver
CUST02896,Robert,White,elizabeth.miller63@email.com,24,F,Philadelphia,TX,2023-06-05,Unknown,Silver
CUST02897,Richard,Jackson,linda.thompson304@email.com,53,F,Dallas,FL,2020-10-12,Unknown,Silver
CUST02898,Robert,Thomas,donald.lopez334@email.com,30,M,Charlotte,TX,2022-05-23,Unknown,Gold
CUST02899,Jessica,Miller,jessica.moore411@email.com,37,F,New York,TX,2023-06-12,Unknown,Bronze
CUST02900,Thomas,Jackson,nancy.moore80@email.com,47,M,Fort Worth,CA,2020-04-11,Unknown,Bronze
CUST02901,Jennifer,Lopez,elizabeth.thomas77@email.com,47,F,Dallas,CA,2024-11-22,Unknown,Gold
CUST02902,Donald,Anderson,karen.lewis905@email.com,28,F,Fort Worth,CA,2020-05-19,Unknown,Silver
CUST02903,Jennifer,Thompson,karen.ramirez361@email.com,48,F,Dallas,TX,2022-04-14,Unknown,Platinum
CUST02904,Jessica,Wilson,richard.lewis164@email.com,20,F,Houston,PA,2024-08-05,Unknown,Silver
CUST02905,Sarah,Hernandez,william.anderson462@email.com,19,F,Fort Worth,TX,2024-11-10,Unknown,Silver
CUST02906,Elizabeth,Sanchez,charles.lopez245@email.com,65,F,Jacksonville,TX,2020-09-22,Unknown,Bronze
CUST02907,Sarah,Martinez,karen.harris32@email.com,20,M,Charlotte,TX,2023-09-27,Unknown,Gold
CUST02908,Susan,Clark,emily.williams762@email.com,73,M,Jacksonville,NC,2021-07-26,Unknown,Silver
CUST02909,Robert,Hernandez,anthony.perez372@email.com,32,F,Phoenix,TX,2021-06-18,Unknown,Silver
CUST02910,Susan,Garcia,linda.robinson596@email.com,34,M,Chicago,CA,2021-06-06,Unknown,Bronze
CUST02911,John,Johnson,jessica.thompson273@email.com,65,F,San Antonio,OH,2020-01-16,Unknown,Platinum
CUST02912,Mary,Hernandez,linda.garcia456@email.com,69,M,Charlotte,CA,2021-07-14,Unknown,Bronze
CUST02913,Jessica,Jackson,charles.robinson249@email.com,24,M,Los Angeles,NC,2022-05-27,Unknown,Bronze
CUST02914,Richard,Garcia,karen.johnson78@email.com,65,F,San Diego,TX,2020-12-01,Unknown,Platinum
CUST02915,Jennifer,Wilson,susan.lopez273@email.com,22,M,Dallas,CA,2022-06-28,Unknown,Gold
CUST02916,Joseph,Martin,nancy.clark15@email.com,51,F,Philadelphia,PA,2023-11-14,Unknown,Silver
CUST02917,Mark,Garcia,barbara.thomas672@email.com,50,F,Dallas,TX,2020-06-18,Unknown,Platinum
CUST02918,Richard,Taylor,richard.lee113@email.com,71,F,Philadelphia,CA,2022-07-01,Unknown,Bronze
CUST02919,Matthew,Martinez,lisa.smith253@email.com,62,F,Chicago,TX,2020-04-28,Unknown,Bronze
CUST02920,Susan,Ramirez,anthony.sanchez859@email.com,33,M,San Jose,CA,2022-12-01,Unknown,Silver
CUST02921,Susan,Smith,michael.thomas668@email.com,54,M,Chicago,TX,2022-10-09,Unknown,Bronze
CUST02922,Daniel,Williams,jane.anderson1@email.com,20,M,Los Angeles,TX,2020-01-10,Unknown,Platinum
CUST02923,Susan,Davis,william.thomas927@email.com,64,M,Phoenix,CA,2021-03-05,Unknown,Gold
CUST02924,Nancy,Davis,sarah.lopez161@email.com,65,F,Fort Worth,TX,2024-01-31,Unknown,Bronze
CUST02925,William,Clark,john.miller128@email.com,60,F,Columbus,AZ,2020-02-18,Unknown,Gold
CUST02926,Karen,Martin,barbara.thompson444@email.com,74,F,Houston,TX,2020-07-25,Unknown,Bronze
CUST02927,William,Perez,matthew.anderson730@email.com,68,F,Jacksonville,TX,2024-08-29,Unknown,Silver
CUST02928,Joseph,Anderson,margaret.harris557@email.com,67,M,Philadelphia,IL,2021-05-28,Unknown,Platinum
CUST02929,Jennifer,White,linda.miller240@email.com,38,F,Phoenix,NY,2024-05-22,Unknown,Gold
CUST02930,Jessica,Miller,richard.wilson337@email.com,58,F,Philadelphia,TX,2023-05-18,Unknown,Bronze
CUST02931,Karen,Hernandez,mary.lewis800@email.com,25,M,Houston,IL,2023-03-08,Unknown,Bronze
CUST02932,Anthony,Miller,jessica.white116@email.com,39,F,Columbus,CA,2020-02-06,Unknown,Bronze
CUST02933,Donald,Lewis,richard.white916@email.com,68,F,Fort Worth,PA,2020-08-05,Unknown,Silver
CUST02934,Jennifer,Brown,joseph.white53@email.com,71,M,Chicago,TX,2024-01-19,Unknown,Silver
CUST02935,Lisa,Harris,sarah.perez34@email.com,22,F,New York,CA,2024-03-15,Unknown,Bronze
CUST02936,Jessica,Lopez,nancy.moore386@email.com,34,M,Phoenix,TX,2023-07-25,Unknown,Silver
CUST02937,Linda,Sanchez,anthony.anderson94@email.com,54,M,Philadelphia,FL,2020-06-28,Unknown,Gold
CUST02938,Thomas,Garcia,karen.jackson47@email.com,31,F,Phoenix,CA,2024-03-20,Unknown,Silver
CUST02939,Karen,Wilson,karen.martin874@email.com,56,F,Phoenix,TX,2020-05-09,Unknown,Bronze
CUST02940,Mark,Lopez,nancy.white724@email.com,58,F,Jacksonville,OH,2024-07-26,Unknown,Platinum
CUST02941,David,Hernandez,james.sanchez202@email.com,45,F,Philadelphia,CA,2021-09-02,Unknown,Bronze
CUST02942,Sarah,Jackson,donald.thompson933@email.com,48,F,Houston,OH,2024-08-22,Unknown,Gold
CUST02943,Barbara,Lee,william.martin723@email.com,34,F,Columbus,TX,2024-11-06,Unknown,Bronze
CUST02944,Jessica,Jones,richard.moore945@email.com,52,M,Jacksonville,FL,2021-10-20,Unknown,Silver
CUST02945,Charles,Wilson,mark.garcia842@email.com,57,M,Houston,CA,2020-12-24,Unknown,Silver
CUST02946,Sarah,Lee,jane.white422@email.com,39,M,Austin,TX,2021-09-18,Unknown,Silver
CUST02947,Nancy,White,nancy.ramirez629@email.com,62,F,Fort Worth,PA,2022-10-24,Unknown,Silver
CUST02948,Robert,Thomas,richard.moore962@email.com,65,F,San Diego,TX,2024-06-10,Unknown,Bronze
CUST02949,Jennifer,Harris,donald.wilson837@email.com,70,M,Austin,PA,2024-04-30,Unknown,Silver
CUST02950,Anthony,Gonzalez,barbara.hernandez714@email.com,46,F,San Diego,CA,2023-01-11,Unknown,Silver
CUST02951,Barbara,Harris,james.clark386@email.com,27,F,Jacksonville,FL,2023-03-23,Unknown,Bronze
CUST02952,Charles,Lewis,joseph.miller617@email.com,35,M,Chicago,NY,2021-05-20,Unknown,Platinum
CUST02953,Sarah,Perez,david.miller916@email.com,52,M,San Antonio,CA,2024-03-12,Unknown,Gold
CUST02954,Jennifer,Perez,jane.williams162@email.com,61,M,Charlotte,TX,2022-03-28,Unknown,Gold
CUST02955,John,Harris,daniel.perez799@email.com,33,M,Phoenix,TX,2022-03-04,Unknown,Silver
CUST02956,Matthew,Martin,matthew.jackson964@email.com,67,F,Phoenix,CA,2022-04-18,Unknown,Bronze
CUST02957,Barbara,Perez,jessica.martin423@email.com,66,F,Jacksonville,FL,2021-09-14,Unknown,Silver
CUST02958,David,Brown,nancy.perez935@email.com,24,F,Fort Worth,TX,2021-09-20,Unknown,Gold
CUST02959,Joseph,Hernandez,thomas.jackson374@email.com,47,M,Chicago,TX,2020-04-06,Unknown,Bronze
CUST02960,Thomas,Taylor,linda.williams416@email.com,36,F,Los Angeles,PA,2023-07-29,Unknown,Silver
CUST02961,Michael,Miller,joseph.wilson559@email.com,72,M,Fort Worth,CA,2024-09-20,Unknown,Bronze
CUST02962,Mary,Wilson,patricia.miller121@email.com,40,F,Chicago,FL,2024-06-11,Unknown,Bronze
CUST02963,Jane,Sanchez,michael.robinson657@email.com,25,M,Charlotte,AZ,2022-03-29,Unknown,Bronze
CUST02964,John,Hernandez,jennifer.anderson29@email.com,34,F,San Antonio,CA,2021-08-21,Unknown,Platinum
CUST02965,Matthew,Ramirez,emily.ramirez785@email.com,38,F,Chicago,NC,2022-07-22,Unknown,Gold
CUST02966,Daniel,Perez,thomas.wilson920@email.com,43,F,Charlotte,TX,2024-04-10,Unknown,Bronze
CUST02967,Thomas,Rodriguez,anthony.moore825@email.com,74,M,Austin,AZ,2021-03-04,Unknown,Silver
CUST02968,Susan,Thompson,david.lewis872@email.com,45,M,Fort Worth,TX,2024-04-15,Unknown,Bronze
CUST02969,Linda,Gonzalez,robert.thompson864@email.com,56,M,Los Angeles,TX,2023-02-23,Unknown,Silver
CUST02970,David,Thompson,sarah.moore37@email.com,50,M,Houston,TX,2024-09-29,Unknown,Gold
CUST02971,Joseph,Moore,linda.wilson923@email.com,57,F,Jacksonville,IL,2023-08-17,Unknown,Silver
CUST02972,Michael,Ramirez,mark.jackson159@email.com,36,M,Phoenix,FL,2021-06-26,Unknown,Gold
CUST02973,Nancy,Hernandez,patricia.rodriguez614@email.com,46,Other,Fort Worth,TX,2021-01-01,Unknown,Silver
CUST02974,Robert,Anderson,thomas.jackson556@email.com,37,F,San Antonio,TX,2024-11-02,Unknown,Silver
CUST02975,James,Harris,sarah.thomas569@email.com,37,M,New York,OH,2022-12-04,Unknown,Silver
CUST02976,Jennifer,Sanchez,james.perez132@email.com,27,F,Columbus,CA,2024-02-25,Unknown,Gold
CUST02977,William,Harris,thomas.davis302@email.com,29,M,San Diego,FL,2023-09-01,Unknown,Silver
CUST02978,Patricia,Perez,mark.johnson267@email.com,73,M,San Jose,TX,2023-04-27,Unknown,Platinum
CUST02979,Richard,Lewis,james.white246@email.com,50,M,Chicago,CA,2020-02-21,Unknown,Gold
CUST02980,Donald,Jackson,jessica.garcia245@email.com,73,F,Columbus,TX,2021-07-17,Unknown,Gold
CUST02981,Anthony,Smith,daniel.wilson606@email.com,42,F,Austin,FL,2023-09-17,Unknown,Gold
CUST02982,Margaret,Brown,jennifer.sanchez987@email.com,42,F,Philadelphia,TX,2021-05-13,Unknown,Bronze
CUST02983,Anthony,Wilson,lisa.miller8@email.com,70,M,Houston,AZ,2022-09-03,Unknown,Silver
CUST02984,Jane,Wilson,nancy.davis887@email.com,21,F,Columbus,TX,2023-09-03,Unknown,Silver
CUST02985,Michael,Williams,jane.clark511@email.com,21,M,Phoenix,TX,2023-12-04,Unknown,Silver
CUST02986,Robert,Robinson,linda.rodriguez909@email.com,26,M,San Jose,OH,2020-11-18,Unknown,Gold
CUST02987,Daniel,Ramirez,matthew.lopez219@email.com,32,M,Jacksonville,TX,2024-06-02,Unknown,Bronze
CUST02988,Barbara,Taylor,susan.harris753@email.com,73,M,Charlotte,PA,2024-05-03,Unknown,Bronze
CUST02989,Michael,Williams,mark.johnson621@email.com,43,F,Philadelphia,TX,2023-06-07,Unknown,Gold
CUST02990,Jennifer,Thomas,john.sanchez220@email.com,32,M,Los Angeles,NY,2023-09-29,Unknown,Bronze
CUST02991,Susan,Wilson,charles.hernandez581@email.com,43,Other,Fort Worth,NY,2023-10-26,Unknown,Bronze
CUST02992,Donald,Robinson,john.martin286@email.com,45,M,Charlotte,TX,2021-07-09,Unknown,Bronze
CUST02993,Robert,Martin,richard.davis806@email.com,24,F,Chicago,NC,2023-08-08,Unknown,Gold
CUST02994,William,Lewis,donald.taylor108@email.com,49,M,Charlotte,CA,2023-12-31,Unknown,Silver
CUST02995,Thomas,Gonzalez,john.williams686@email.com,29,M,San Diego,NC,2023-06-24,Unknown,Platinum
CUST02996,James,Anderson,karen.davis555@email.com,52,F,San Diego,TX,2020-08-06,Unknown,Bronze
CUST02997,Robert,Wilson,mark.wilson200@email.com,69,F,New York,NY,2021-06-17,Unknown,Gold
CUST02998,Jessica,White,donald.williams39@email.com,49,F,San Jose,TX,2021-10-03,Unknown,Bronze
CUST02999,Nancy,Harris,nancy.jackson4@email.com,26,F,San Diego,NC,2021-06-02,Unknown,Bronze
CUST03000,Patricia,Jackson,anthony.thomas77@email.com,31,F,Austin,TX,2024-02-04,Unknown,Silver
CUST03001,Charles,Garcia,elizabeth.jackson645@email.com,30,F,Los Angeles,CA,2023-10-05,Unknown,Bronze
CUST03002,Sarah,Martinez,matthew.jones276@email.com,73,F,San Jose,TX,2020-02-13,Unknown,Bronze
CUST03003,Karen,Clark,jessica.brown290@email.com,61,M,San Jose,TX,2024-11-10,Unknown,Bronze
CUST03004,Emily,Anderson,karen.gonzalez638@email.com,50,F,Fort Worth,NY,2020-03-05,Unknown,Bronze
CUST03005,Jennifer,Lee,linda.perez930@email.com,49,F,San Diego,CA,2020-09-02,Unknown,Gold
CUST03006,Robert,Perez,charles.taylor389@email.com,36,M,Jacksonville,AZ,2022-09-13,Unknown,Bronze
CUST03007,Richard,Martin,anthony.moore764@email.com,47,F,San Jose,CA,2024-05-27,Unknown,Platinum
CUST03008,Patricia,Sanchez,matthew.lee306@email.com,33,M,Phoenix,PA,2022-12-30,Unknown,Gold
CUST03009,Sarah,Garcia,lisa.clark719@email.com,29,F,New York,NC,2024-09-28,Unknown,Bronze
CUST03010,Lisa,Thompson,richard.gonzalez272@email.com,27,M,San Diego,PA,2024-09-20,Unknown,Silver
CUST03011,David,Harris,susan.martin269@email.com,19,M,Jacksonville,TX,2020-06-06,Unknown,Silver
CUST03012,John,Martinez,elizabeth.johnson995@email.com,35,M,Phoenix,CA,2022-07-26,Unknown,Gold
CUST03013,Sarah,Miller,joseph.thompson147@email.com,30,F,Charlotte,IL,2024-02-07,Unknown,Gold
CUST03014,Michael,Perez,richard.jones890@email.com,46,M,New York,TX,2022-11-14,Unknown,Silver
CUST03015,William,Taylor,susan.garcia14@email.com,41,F,Charlotte,PA,2024-05-25,Unknown,Bronze
CUST03016,Lisa,Moore,sarah.perez755@email.com,55,F,Houston,PA,2022-04-04,Unknown,Silver
CUST03017,John,Taylor,matthew.miller740@email.com,29,M,Fort Worth,AZ,2023-05-31,Unknown,Gold
CUST03018,Mark,Rodriguez,jane.clark263@email.com,46,Other,New York,PA,2020-06-08,Unknown,Gold
CUST03019,Emily,Martinez,michael.anderson225@email.com,39,M,Fort Worth,TX,2022-03-28,Unknown,Gold
CUST03020,William,Martinez,jane.martinez336@email.com,53,F,Dallas,PA,2022-10-01,Unknown,Silver
CUST03021,Robert,Harris,anthony.ramirez975@email.com,18,M,San Jose,TX,2020-03-15,Unknown,Bronze
CUST03022,Sarah,Miller,jessica.anderson95@email.com,60,M,Los Angeles,NY,2020-05-17,Unknown,Platinum
CUST03023,Richard,Thomas,patricia.perez718@email.com,72,M,San Diego,PA,2021-04-23,Unknown,Platinum
CUST03024,Thomas,Lewis,emily.wilson81@email.com,57,F,Houston,AZ,2021-07-06,Unknown,Bronze
CUST03025,Nancy,Moore,barbara.martin883@email.com,51,F,Dallas,CA,2023-08-19,Unknown,Bronze
CUST03026,Jane,Garcia,margaret.taylor208@email.com,51,M,Los Angeles,TX,2021-01-21,Unknown,Silver
CUST03027,Nancy,Clark,lisa.miller948@email.com,65,M,Jacksonville,OH,2021-04-16,Unknown,Gold
CUST03028,David,Martin,nancy.lopez969@email.com,50,Other,Chicago,PA,2023-09-19,Unknown,Bronze
CUST03029,Mary,Smith,mark.wilson180@email.com,21,M,Los Angeles,TX,2020-11-04,Unknown,Bronze
CUST03030,Mark,Smith,john.martinez447@email.com,55,F,San Jose,FL,2024-03-31,Unknown,Silver
